screen_name,fullname,text,timestamp,following,followers,num_tweets,location,num_likes,id,date_joined,num_days_joined,days_on_twitter
thaiprong,รวมใจไทยปรองดอง,"อีกด้านหนึ่งของสังคมไทย ที่ได้มองเห็นแล้วก็รู้สึกได้ว่า #แผ่นดินไทยไม่สิ้นคนดี ฉะนั้นเรามาร่วมใจกันสรา้งสังคมให้น่าอยู่ดีกว่าไหม. #ไวรัสโคโรนาสายพันธุ์ใหม่2019
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนกhttps://twitter.com/onenews31/status/1221816691409084418 …",2020-01-28 08:26:36,304,99,78,-1,7,1209024400651014144,2019-12-23 00:14:00,65 days 23:46:00.000000000,65
thaiprong,รวมใจไทยปรองดอง,"ทหารเป็นได้ทุกอย่าจริงๆ #ไวรัสโคโรนาสายพันธุ์ใหม่2019
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนกhttps://twitter.com/armypr_news/status/1222067491024715776 …",2020-01-28 08:19:02,304,99,78,-1,8,1209024400651014144,2019-12-23 00:14:00,65 days 23:46:00.000000000,65
napoly001,Napoly001,"ขอให้ทุกคนเสพสื่ออย่างมีสติ อย่าแชร์ข่าวปลอม เพราะจะสร้างความตื่นตระหนกให้กับคนไทย ซึ่งรัฐบาล ไทยได้เตรียมความพร้อมรับสถานการณ์การระบาดของไวรัสโคโรนาไว้แล้วนะครับ #เชื่อมั่นรัฐบาล
#ไวรัสโคโรนา
#ไวรัสอู่ฮั่น
#รัฐบาลเตรียมพร้อม
#เสพสื่ออย่างมีสติ
#อย่าตื่นตระหนกpic.twitter.com/Siy0Q95WYJ",2020-01-28 08:11:49,247,53,119,-1,2,1203954074435014656,2019-12-09 00:26:00,79 days 23:34:00.000000000,79
marchmineberry,แม่มดเกาหลี,รายละเอียดของคนติดเชื้อแต่ละคนว่าได้ไปที่ไหนยังไงมาบ้างและตอนนี้อยู่รพ.ที่ไหนเฉพาะในเกาหลีนะคะ...อยากให้ไทยทำแบบนี้บ้าง..จะได้ระวังตัว #ไวรัสโคโรนา #รัฐบาลเฮงซวย #รัฐบาล #รัฐบาลเตรียมพร้อม #coronarvirus cr.แม่บ้านเกาหลีชวนเมาส์ชวนกินpic.twitter.com/NUMmidNO5H,2020-01-31 14:23:55,368,65,594,"Jeonbuk-do, Republic of Korea",3,786229370092335104,2016-10-12 08:37:00,1232 days 15:23:00.000000000,1232
JirawatGiO,JOEGIO_JIRAWAT,"ยืนงงในดงโคโรนา
#ไวรัสโคโรนา #ไวรัสโคโรนาสายพันธุ์ใหม่ #ไวรัสอู่ฮั่น #รัฐบาลเฮงซวย #รัฐบาลเฮ็งซวย #รัฐบาลเตรียมพร้อม pic.twitter.com/ZMtF1YoQba",2020-01-31 11:54:58,25,17,152,-1,4,382627730,2011-09-30 05:12:00,3071 days 18:48:00.000000000,3071
paula_tanitha,tanitha tuan 段楚贞58,"ไม่อยากได้ยินคำนี้เลย ติดแล้วจากคนสู่คนในไทย และคนนั้นขับแท็กซี่ แล้วคนที่นั่งต่อจากคนจีน จะรอดม่ะ ตอนนี้ ม่ายระบาดต่อแล้วเหรอ 
#รัฐบาลเตรียมพร้อม
#ไวรัสโคโรนาสายพันธุ์ใหม่pic.twitter.com/2Gv0L6yg2O",2020-01-31 10:52:02,570,73,9009,Bangkok,0,843637289624383488,2017-03-19 18:36:00,1074 days 05:24:00.000000000,1074
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-31 05:47:36,30,4,1032,-1,1,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,ต้องบอกว่ารัฐพยายามประชาสัมพันธ์ให้ผู้คนเกิดความตื่นตัวในการป้องกันไวรัส ขอบคุณกองทัพบกที่พยายามประชาสัมพันธ์ให้คนไทยได้รับรู้มากขึ้น #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-31 04:10:54,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-31 03:46:25,30,4,1032,-1,2,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,ต้องบอกว่ารัฐพยายามประชาสัมพันธ์ให้ผู้คนเกิดความตื่นตัวในการป้องกันไวรัส #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก สธ.ต้องเร็วต่อข่าวสารคิดว่า แถลงตอนเย็น ไม่พอ ท่านต้องพยายาม ออกสัก 3 เวลา ผู้คนจะได้อุ่นใจhttps://twitter.com/prayutofficial/status/1222450603957186560 …,2020-01-31 03:28:00,30,4,1032,-1,1,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,ต้องบอกว่ารัฐพยายามประชาสัมพันธ์ให้ผู้คนเกิดความตื่นตัวในการป้องกันไวรัส #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก สธ.ต้องเร็วต่อข่าวสารคิดว่า แถลงตอนเย็น ไม่พอ ท่านต้องพยายาม ออกสัก 3 เวลา ผู้คนจะได้อุ่นใจ,2020-01-31 03:27:51,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนก,2020-01-31 03:26:24,30,4,1032,-1,0,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
trueman98587845,trueman,กระผมหนึ่งในพลเมืองคนไทย ขอเป็นกำลังใจให้คุณหมอ และทีมงานทุกๆท่านที่ทำหน้าอยู่ ณ จุดแสกนคัดกรอง ขอส่งกำลังใจให้พวกท่าน ขอให้พวกท่านทุกคนปลอดภัย ด้วยรักและห่วงใย #ไวรัสโคโรนา #ไวรัสอู่ฮั่น #รัฐบาลเตรียมพร้อม #เสพสื่ออย่างมีสติ #อย่าตื่นตระหนกhttps://twitter.com/armypr_news/status/1222899107930333187 …,2020-01-31 03:22:46,30,4,1032,-1,1,1220152441666039808,2020-01-22 17:13:00,35 days 06:47:00.000000000,35
